101403,53525
52842,55698
72475,66141
70159,121673
146096,147222
51142,96891
103964,132731
9512,139108
96439,38694
63097,48917
129399,108893
82427,117167
111600,97251
37488,95422
50916,78328
83009,83587
71287,12971
10567,113769
9811,53816
126173,101734
10231,84279
112956,999
32943,94276
16398,25183
7573,10490
140302,20919
126742,97080
80336,26613
391,135204
28975,127612
121098,64364
121927,30972
76796,24348
80013,63158
36140,147050
38711,63522
83216,74482
86440,81636
132105,5102
143691,65005
45640,132997
22630,125685
7120,38039
116270,65443
53865,4841
91338,118812
122511,39216
107459,145688
14422,48890
51340,14181
59164,68082
134347,105244
70150,83723
134133,147220
137729,103718
90097,94875
24282,37156
41829,119939
147792,96875
147498,89762
67076,22538
46984,44378
103843,32644
120140,81427
22963,55923
32733,68434
9848,76910
5232,130921
77426,60559
680,71852
59981,21531
62631,141551
41974,110622
75632,94892
92814,19388
11830,71820
79694,66778
117484,107464
128977,6709
127231,31172
96018,141106
134382,105870
7659,63834
4253,143930
38241,60515
16163,124374
37480,40178
72873,65571
64620,11495
69693,24092
52530,97944
39034,61888
114230,22832
100600,148167
28118,5071
113772,111373
110367,13602
146419,41079
122805,40650
101597,140860
114684,112632
28243,89852
33407,99274
138520,121976
119290,134768
9047,140274
27090,4225
147174,43150
121652,95879
62050,110964
98481,23275
71914,67755
73165,11898
136887,55114
312,78894
63826,45626
118888,13315
15868,58965
74443,1265
91779,20891
91284,29181
77766,41230
2116,40930
113839,24422
51541,44190
39716,148911
35833,145494
60264,130906
137923,24689
108175,114613
95089,51422
3995,87176
113342,124799
47091,10349
27435,13036
83355,26728
25569,33487
33454,49099
4739,89328
54404,85243
45120,40852
23834,143549
103932,1550
133432,2597
2745,141424
3422,91871
98489,53805
60193,82645
3766,114758
82746,145652
140699,110581
37495,141724
118799,57160
45988,113070
126531,13594
53163,54187
19483,4715
42498,10882
80484,46625
30873,6214
51107,22488
78473,98530
41938,48459
112488,4586
106377,108577
104623,38243
27852,123453
96898,2148
49041,32591
984,20808
140121,8929
133140,100075
20203,125528
32395,30367
10620,141977
21064,73851
13109,134172
73595,101727
114881,125092
18763,92970
142421,4135
53688,99316
18957,2836
81365,16734
134887,146328
19356,114600
145077,93101
126023,120653
60862,5648
15499,100176
141190,146620
11681,135676
16690,9093
85441,142372
47687,69940
76142,147438
113268,133951
98339,51260
136804,56046
103819,128373
2305,81341
116830,66490
24174,10914
94627,146168
122887,101124
74542,61479
96932,3957
60383,100863
10074,116032
45691,114929
143022,44132
63445,101301
53219,75811
39146,42440
24309,137741
4783,28500
6096,102725
317,135712
140732,28666
32891,131881
112468,98411
101963,118315
71249,42471
45307,6493
4569,31846
105401,148838
64,122685
75393,69274
136594,106263
71932,1315
110765,11056
61060,44025
76488,19604
109221,7971
22162,58871
113232,85587
23868,94568
6504,104921
115522,56365
94365,4873
46783,31138
113764,80945
57279,6013
112102,51036
137541,12759
129035,54368
102456,142723
53405,67227
107063,15831
55478,29022
65474,81330
145290,8244
108000,40019
39386,24778
23081,79161
87287,67250
82940,98253
131666,76590
133619,30401
28962,77033
29033,25802
27067,14655
136415,25312
78009,113879
86273,978
5214,110093
93512,114430
71325,117871
136924,145729
110955,34155
131717,31563
71090,1343
124720,26048
48850,117145
62572,136358
61649,121193
13049,108370
107433,110799
22486,147661
108617,135417
44551,42595
89437,106137
110127,46259
61119,14988
36401,97314
117363,53141
110409,113525
7319,121519
59888,105050
128173,64065
73113,61858
43503,65453
41396,47820
13512,113918
119523,12176
87511,53417
60503,98616
48478,21146
31567,68655
95361,77980
129051,10643
20139,78602
70321,61350
50499,33518
79720,147621
122178,124693
82899,133672
146996,95197
47171,106553
4974,148136
54869,97041
15827,144900
35947,58235
110608,33622
144077,25224
59401,138690
116509,68558
30471,78040
113137,136849
56145,105509
11058,90882
132412,149538
55664,107072
62141,134070
64229,144552
149512,30249
117583,73044
101504,137313
56760,127204
3325,76417
85200,51875
62872,124249
96328,149801
111940,58814
62413,28353
107894,110286
65737,103208
111883,43695
149974,48254
110837,148699
138846,25403
18195,61435
142254,33617
67878,24996
82483,145467
78376,20239
134308,26063
62294,116115
140408,38218
91022,45465
35,110939
92959,121872
72785,139745
118647,140449
102742,144304
142238,39102
142537,129561
38740,92014
118441,63881
60085,103457
37888,41758
59335,126710
103939,110340
26226,9923
59237,89305
29361,148204
78595,56711
11160,93570
69010,92551
121307,119234
78217,124323
130993,62501
69518,133897
110403,80163
60109,47881
95111,60998
50792,116947
4278,3018
44016,33010
92606,126707
135202,142585
15006,108338
29437,12056
102203,101648
14666,43327
148632,144203
134540,146545
112990,59501
58222,149200
112546,80046
101707,71907
13721,113660
43527,64429
57984,39534
37245,48306
108597,80592
104101,119037
61975,8810
39174,119749
60639,82176
93561,22391
94082,56825
58225,109754
43366,80908
46522,43952
37133,37598
63477,6217
94210,275
61069,96182
60764,120281
88985,98352
73178,62428
16249,133956
138410,6216
143243,56399
55799,86537
34688,111736
34117,5765
102184,61751
32468,145412
141079,87921
20564,104687
147683,128301
96626,105140
104970,105121
95156,42805
88183,17688
32651,80216
142778,87156
128268,45012
69159,25043
37875,29838
135,31874
37600,146991
135807,115503
6369,66413
87343,7152
57992,70141
120937,94025
43083,41777
29192,130794
44816,95923
90637,124286
34144,30354
45437,112884
79827,109749
104278,83595
106884,31672
71000,141970
96393,119094
95435,76822
104239,83028
134125,137804
125483,13452
115048,30014
91149,1547
3910,83503
121969,126309
127186,144611
45998,63149
109138,120733
41606,3939
135139,82803
141323,41656
36158,124840
103416,136520
72315,106534
46920,147465
13561,90485
13468,70555
7431,114422
97429,73414
13246,66147
97208,35028
82475,34478
99014,99730
115436,27875
78354,51047
77933,40579
30284,148256
91043,149274
25261,56136
111816,92500
116590,102977
110481,12723
7239,142277
14352,77189
74006,37180
98194,17866
22053,143566
6192,84321
129544,1369
110315,53604
103622,57715
82710,44624
127802,61362
89030,10105
134969,36178
122930,40526
105288,13578
34653,74888
77093,121038
147034,63597
39335,1485
78825,42407
17941,83647
22583,130801
14590,10005
148495,131531
132718,104051
96956,107408
74287,102579
34015,137384
123767,98245
101992,27165
121059,102213
91772,124122
126308,35166
40691,11005
119820,127419
128099,128210
130565,67218
134484,99646
131279,86223
2142,23132
35667,84907
110987,12785
47162,32758
95230,24554
1475,37939
44563,5945
67193,28069
20427,3251
85146,110153
128926,117949
9414,136838
54774,20243
62371,22284
14845,72656
22366,32969
123549,9189
76950,47596
82863,55594
82924,122447
43835,27297
60806,4707
139923,28933
90535,139176
68726,100276
34611,3614
27260,110666
81722,24535
33573,147817
37655,27605
12127,137062
38637,106186
6137,54456
16420,24318
93714,97827
82643,130287
26074,102186
75732,52965
120629,17479
132556,52886
28808,61927
86003,19454
73307,111587
26907,36128
63726,72585
52987,35666
113356,120154
68071,104329
86002,30119
106881,129251
89053,9981
85361,102986
58754,44633
108816,10472
40638,8478
819,95047
140289,49887
137756,39135
127930,74700
145155,59543
119097,80395
34050,90656
96291,92561
119231,88714
70027,67168
101170,53908
12008,37713
131470,143578
121955,44441
135295,23558
12536,114175
124644,44721
13264,87616
92533,111956
84131,13524
86337,106645
104846,102590
109755,75544
131753,103946
75943,122823
127944,25803
111484,73326
133999,107374
15551,37736
90703,54653
34386,48407
144079,21831
57717,106569
106928,12318
11494,36918
140203,1400
15919,119651
72552,19345
63635,67917
92637,67687
11716,112516
118385,32832
102689,86216
76033,50572
84800,141793
75343,4320
63265,83221
85376,141884
39416,119536
146131,40693
9748,113945
92731,60380
124409,48430
5481,9378
104342,6951
63182,49240
5805,146196
20781,63095
41791,76424
42073,46582
13174,31937
95018,98797
143338,98553
8045,105424
61349,145627
38010,71815
53025,70897
147641,112049
9520,144834
102168,138819
6291,53701
32092,109618
58463,78156
29122,32607
35116,123166
613,27575
87702,65480
58909,146467
60992,116011
20646,97446
29191,125601
71989,26752
49644,25673
92201,139858
67308,48876
78884,41650
117333,53675
28464,105492
128280,44395
136763,30160
15515,109828
99298,59041
136425,12572
41062,143082
30892,43283
112604,80722
96205,61825
144450,85438
102946,147575
40969,52050
23820,32095
104046,141440
54281,98541
17423,118039
65932,111953
25689,34651
136928,47434
82543,55978
110981,131402
99003,94622
23945,25139
109699,15599
71241,4547
38400,8971
129582,138046
4614,101672
59561,143134
52392,25903
102452,107690
69344,123175
64838,48989
42030,89167
67158,101248
99227,15525
89041,52160
2074,54101
20257,43168
103286,5464
81791,144780
127964,9441
131295,129109
134507,25951
105748,56636
100636,35874
106667,95063
42919,109154
13934,30680
21407,45602
141914,51369
89695,38427
85042,110260
35888,30188
95279,111724
122170,24920
67577,92987
23294,4946
29790,8904
100431,34238
34295,46227
117038,90931
26968,108211
99539,82016
10536,67576
58329,8644
7476,147559
28504,24301
81837,87325
26655,43905
34151,31464
126706,96611
7768,66628
119508,109804
137296,39129
143679,44062
82175,53612
12291,115889
103671,138197
17758,109132
85705,75709
21134,7973
117725,58203
99612,106604
65497,21622
59910,73440
110780,84515
77194,87372
69623,142217
41605,644
57045,7339
147783,62369
65118,101498
29609,28856
76019,101200
41167,18669
123795,6290
127099,70892
58902,59999
112937,5605
86178,80606
118635,38217
41914,59547
9249,37773
75118,40772
16375,3249
100245,139974
44019,146980
76589,68768
42493,51993
39467,62415
121197,134359
57344,24639
31152,135460
19670,11718
80440,18986
138783,10008
75232,84835
147570,120128
12264,132523
68036,72747
38697,88710
126906,8791
57577,129964
15830,85780
24284,77138
146491,122610
27983,42705
45729,142981
27190,60052
38493,81350
13412,142191
3467,81459
140814,136741
73383,55766
112019,112825
59321,59170
71329,51779
61761,54572
5843,87992
31270,127328
86752,95288
30345,15359
131803,139976
132220,56936
547,91450
30785,142219
56693,26584
147628,90245
139648,21562
104481,90678
95466,111543
137428,49267
26341,5498
84153,109903
91331,50658
102958,11566
136079,110026
1497,49910
108478,15140
25344,53288
27391,90401
76648,143028
29109,48189
131638,127052
92285,117269
143888,8826
49243,125308
136718,80114
43764,135086
134100,41365
44652,67636
37308,67098
141475,25191
70237,85245
139874,8231
8699,31098
16915,127149
30325,48326
71583,20970
64424,126721
52986,23763
17796,77096
42687,27251
105727,110103
70395,53375
66451,116582
68876,136819
35198,10957
81565,148555
8107,70302
42391,21799
12546,117458
125209,27731
95521,118575
113249,31531
81063,132106
25236,111999
109264,124730
91671,59272
40031,76286
125341,9067
12498,57638
130960,19531
68255,42444
70337,69750
149074,16441
43846,72597
143807,20022
123638,9791
84132,118345
83764,91892
124159,145823
92794,48842
30460,120029
100540,118125
51623,128436
70625,21702
11578,84728
126177,137952
139149,59600
29833,43416
64159,104428
52269,35922
148336,7162
59915,51929
69731,55575
30936,83768
122744,122336
110775,27319
142772,106600
44335,73483
118069,107510
141133,146700
119078,73390
78109,37914
41462,128736
42795,138870
50923,66896
1798,82799
38824,1735
106851,117401
87153,18463
55947,140880
131796,70303
108900,96521
80294,47886
38888,57636
7418,74553
72985,67058
49533,11480
119407,11297
68257,123677
66401,77727
137395,71041
113670,99058
6796,23015
132715,128236
99700,57942
64051,10121
48088,53895
136988,107341
137835,100480
89586,4762
23332,114584
125750,142166
69364,59260
136066,41794
52185,2656
53112,125068
36722,86615
83315,121216
52953,142871
111869,107545
97049,121165
35030,100826
39879,38368
35612,112792
50012,62571
61998,147194
14920,83752
112929,118882
107551,118982
100672,69243
68779,144532
79337,121815
24504,132077
80386,139757
106193,92200
7539,125939
119209,41877
53775,36543
44370,27314
23098,2360
34246,79006
139478,80050
44585,133419
56928,63054
102504,63226
37578,98573
53185,55459
93751,83435
62510,109773
106763,149621
54293,71309
51932,134796
115728,15375
112948,84296
121906,49620
29186,15784
96399,46730
33514,20177
32515,84652
83605,86298
86960,13665
139505,131383
129165,98492
71876,93658
89938,39740
143070,53577
78798,118449
5149,137590
69492,109574
122230,44449
124510,88926
97230,67402
40141,65143
95379,133862
65837,130686
12414,135083
70943,64170
61608,70650
19614,49567
107852,20725
141544,128207
147869,64404
122965,9227
121925,143064
5279,100844
91704,63473
12117,15278
29179,77816
20726,28852
71025,112862
81465,109958
49455,102015
71449,14761
57325,84054
70666,51646
134528,29100
111071,87985
60038,20777
117809,133134
5796,69439
39364,144583
118752,85353
133680,117250
67295,103536
8884,127753
117781,9128
54091,65289
141939,41431
54963,114588
28789,118018
96528,572
80912,45517
65462,80900
139922,53575
61781,37504
56553,27341
72132,136383
108019,114603
118343,19507
4091,30874
87192,24100
56290,106983
18371,62125
138975,41092
148232,2540
111482,107972
29718,61728
95992,13760
89685,117176
128199,79306
148178,149056
56008,133316
116247,57172
107846,38984
44205,55824
79579,87096
102048,38649
32648,60352
17526,93732
20506,84420
77090,133369
87230,146938
106388,28770
29600,39283
3989,145550
59803,99289
96536,65840
24957,40445
98779,4216
17371,146008
135704,92085
107874,64460
134818,23383
48216,139285
90731,141789
1656,115013
13840,62809
94581,31595
100230,2015
128163,83443
84724,11490
25490,93371
84995,35060
24030,29826
63859,80393
130359,23217
112587,38666
146052,66253
115625,18665
31818,128029
125916,61882
118280,44405
118659,13849
26328,12281
74198,53554
86333,132441
109228,69772
134664,3660
48012,9831
98131,71503
47788,84548
15501,61560
68072,131323
4218,76759
63550,64959
66570,43425
4657,27969
75591,118186
82474,113723
143458,4262
74831,149244
8449,34625
29356,116237
92961,101946
30196,72295
59037,33243
75217,17928
120873,95819
45846,52092
6543,98788
105861,22699
85435,34572
46470,69638
61436,34923
146291,99211
64219,43738
6844,36594
58606,23284
115782,149116
44660,90730
136944,53303
57223,84227
27531,19217
53683,85510
55108,74715
144820,85446
32094,46589
47199,108879
132116,23595
19953,90565
14392,38376
87210,3703
108180,71950
56001,67134
16018,140125
10508,116948
28333,2570
15898,28338
22117,53296
108242,119400
29864,61944
134209,57086
58161,26730
110946,39405
26550,43088
26712,146756
29086,88287
49162,130813
139275,31966
99246,136564
122630,12748
26822,77902
40538,94301
122686,79899
123759,77747
110933,6486
122661,67268
74437,78286
131392,23784
118588,62177
49137,46151
10062,136989
122608,94120
58041,89400
142011,77309
26466,58811
79418,100094
45202,2263
128520,121162
47569,75782
141980,76400
83220,27767
132314,5954
34686,20343
7543,130012
32252,83002
80442,75297
96500,34634
13514,90330
41836,81106
139663,145764
10556,46954
10781,104032
138435,112449
2976,29277
147416,106861
101432,125768
47842,23764
58791,86828
46461,120688
47727,49521
122572,91884
6918,7432
113954,112392
2472,138854
83726,70073
118546,49927
32432,39212
89271,99714
66809,135292
18214,67874
92980,117673
132998,50963
9117,62067
39856,33821
71787,60814
77848,140073
93757,76006
102768,116869
138623,141971
7268,126128
628,52605
135048,91005
116269,60560
120636,146388
41035,84458
19485,38988
62039,28558
14020,62302
88278,6278
114790,111142
32364,143776
38441,70910
64032,130137
52030,146112
41543,147238
84082,76155
47370,73990
1125,41129
147524,60364
128607,55308
116668,14274
4214,20041
97047,86441
41725,65980
52292,78760
68366,43432
145286,539
115608,86175
41682,98657
126298,93659
41134,93855
74576,113384
54593,6575
8032,115373
131949,20164
52196,11166
118485,90797
75284,75464
78122,121825
32600,108458
140222,105249
85930,22144
86065,102722
127740,139208
116784,140283
146312,99750
111893,19389
53821,90131
13025,131330
131151,109781
52374,67682
37630,2526
13871,34196
83544,111089
94788,23903
39668,131849
62057,65100
5547,135891
120938,124413
91689,7527
115168,34761
8642,91658
51698,137628
48808,117719
115820,131028
14886,102666
136189,52043
123678,130233
96976,80492
54025,101096
87369,10213
31765,132308
105952,133248
76504,82422
129037,32443
87050,135553
120107,18852
29596,44829
105655,119634
76405,42841
109580,140112
80627,116780
82267,122514
18248,149617
102331,54939
87363,36740
119756,130090
72632,80502
132075,102468
43633,89670
12447,105920
88392,109294
18342,109879
142138,119367
38465,70101
12624,7422
74343,59176
71832,58424
12895,145794
144364,46658
27477,39158
144929,14564
46191,92618
63335,59645
65407,8878
27744,84842
53201,47281
91295,135737
144519,95284
94647,78694
63384,53361
35387,112775
83874,141099
45022,43098
105816,32289
146800,17805
141392,96556
73153,108567
138541,115536
134035,96918
124882,133276
494,51319
5988,65999
4539,142449
123716,14558
107297,72782
76576,4643
25915,106239
91471,100349
42585,82638
60848,76635
75130,133986
93912,49702
109914,112579
128079,15497
62541,30841
129103,79591
28868,44258
88151,117002
28866,112781
80772,136983
28431,71001
44353,8624
29404,51536
82564,50708
138893,65045
134164,129790
46343,36840
50613,57787
22106,101571
84518,18058
8611,101190
70976,8203
141313,101631
123680,51857
146431,149979
131254,145756
34996,124437
83052,36481
89727,58212
140635,11927
60897,120434
125283,101608
42393,123779
72588,47852
50654,57018
58312,97009
15628,9232
90936,131298
84822,78393
145961,109020
126811,13318
147887,19171
90439,76550
86189,67907
22085,39494
21400,63516
111668,118639
17834,130900
147299,45660
124069,76463
776,141548
141559,37958
16122,34436
60538,12003
51176,125391
117368,99208
85210,34652
71262,10040
62307,124977
96886,19751
144407,41728
118674,30176
118347,83572
88231,91523
108984,92174
66670,62886
78436,3361
103334,9035
58493,79712
6090,91093
117283,42283
2737,63798
80642,28410
57048,53953
69921,72936
5790,33925
115280,64389
1458,45755
41359,70686
103338,140711
149426,106033
37700,79608
145984,43240
26013,97512
14675,15910
50632,52951
99516,34976
89597,124124
58373,107615
40726,106341
20501,92237
49148,72383
135114,41935
105096,147389
63793,65362
14696,83859
143802,120036
37941,124559
29472,65388
48932,137249
103852,33439
142503,6839
4325,4125
63585,26564
28943,118847
18423,30540
33598,62104
126409,123246
14525,123319
128391,61706
112679,105375
89075,147441
26778,146768
113251,68119
48438,20107
145950,60219
113588,24165
26830,5704
85434,11546
109495,30041
18606,19448
49820,72679
121021,22879
5300,9425
8341,86716
120946,96219
20487,6199
21350,3558
142173,3406
32927,22137
7980,98981
57718,69296
22717,1814
35453,76129
71401,110248
98101,97578
122180,20449
60477,143425
47484,49421
139777,10075
13575,145123
9709,59145
103328,137343
17823,6435
111446,16215
27600,116073
138112,50327
11900,145888
53652,62949
46972,102957
76233,11
78687,66940
11600,11022
58656,34044
6503,37226
60996,21511
81006,116136
1791,95419
33837,57950
49600,11323
47713,59998
130678,48645
128148,86036
141540,885
29687,81926
118333,85447
137871,146913
19248,94159
38394,149847
14225,15427
94426,25991
97453,108034
133952,126086
70357,87389
6045,128574
97113,87435
149259,3131
76212,5809
21745,69133
136652,146129
12912,115
106360,58220
77139,62324
47790,119547
23396,69872
52244,43245
125162,12061
53795,139915
134082,68688
149044,114727
72081,88590
140930,108330
60731,44251
124016,35137
132920,97218
22979,100645
71726,115699
18795,110860
85627,27617
39005,75048
105391,13635
23202,102096
63036,118975
135520,95945
47344,71316
124489,62590
148804,2296
118095,88450
97969,145529
144603,101408
81691,40731
101624,67049
115371,133609
28951,76418
70665,124682
120071,26556
15058,119487
40463,142398
19895,136545
74468,105974
134385,111754
3765,68100
137132,71256
115235,33519
54326,58790
135140,29889
94728,134027
146694,111346
79823,141811
77754,50502
93356,42361
4630,51360
53722,96338
116838,9240
28722,30065
67352,114641
21636,29551
122225,70132
113601,189
132535,23654
39868,135511
99359,103782
23378,26313
64467,93499
122884,44115
57565,78564
136147,74306
16253,124534
48756,123897
10998,5289
19852,78012
9297,3555
12473,32207
122872,13560
92805,28378
76770,144630
10437,113426
61426,140668
82250,14994
84695,88089
68108,148797
37410,72437
79165,146166
93816,101485
125488,17620
142753,4096
147942,27774
67526,24090
92538,120300
115010,4984
131276,71611
93495,117384
533,105868
68699,64274
41117,4758
43424,11045
115204,79631
65319,9700
101527,40005
35600,49715
74708,25154
91916,52460
142743,5830
88435,87602
76832,70462
82530,82937
122232,141025
113623,13045
39793,14522
108090,94582
1378,98369
90372,23527
149488,81687
72734,40077
145850,45859
128510,28127
47959,68617
134704,75126
18608,44283
112467,149599
4375,76691
59928,121195
93563,85222
23501,101729
26259,134845
87927,43682
69843,71708
53411,135319
101644,18549
15442,82728
139026,63627
100523,45887
27408,2511
90054,7918
2133,51343
115131,119015
108474,67725
32199,52310
130312,2628
147214,81949
12636,70129
20275,95381
90801,2633
96087,146077
31114,43828
41199,29678
2374,100776
73219,72608
116114,19697
52694,6834
94399,144989
58818,21528
92522,63359
4863,37249
73374,62682
43877,144983
14040,86540
24786,132151
96893,95555
145126,22457
90617,126677
6760,146104
76362,132477
55672,29064
123411,97474
143745,108385
85829,124951
8997,124019
145310,21724
118044,125013
73507,79351
7276,78656
104697,147732
40845,112721
125291,87912
43991,34605
138390,114189
128366,137329
89344,63954
41821,29021
38242,95551
149623,33328
13013,107580
47387,56179
3717,79352
138106,138131
143866,48154
11969,68034
60888,64621
129691,15500
84802,36435
71911,137044
124112,101872
23339,26898
67847,102046
65990,128972
143127,22536
121883,15504
105475,137580
129521,116836
67122,22059
45882,85559
17039,68325
26686,12399
75556,13088
97185,84545
101262,52696
135620,112868
92905,28995
47024,20224
145691,140212
69913,57188
59120,113391
113673,148219
26617,146833
142225,131519
82879,111903
34340,76772
80197,34693
2688,100033
46467,82413
37924,74924
83130,43710
120708,125951
63544,44072
39168,63184
88052,91903
75726,65815
69150,74820
113299,53599
103355,79753
77671,102442
67871,106059
44375,145899
123902,142591
86742,110453
44907,97443
128546,57290
142818,72567
62263,114241
57846,134306
115402,54291
68067,98056
140749,146
7028,88194
50997,110721
139814,136264
149878,134446
42306,146298
44231,3484
63379,28752
62877,98741
43420,88761
78632,30739
89062,43343
128850,44888
22913,103479
106565,609
53009,145298
26390,73743
110155,105803
9022,139978
110150,28823
92344,89357
82953,149730
128170,67554
90055,23271
25648,87909
139392,149410
143922,120129
50385,114906
109964,53357
93011,139508
58164,40263
99161,148242
149263,82192
47404,29245
50569,4924
120678,57419
44070,66917
48636,12108
147298,34641
101269,76825
69545,10252
5868,76002
136115,94279
113575,98429
111223,18004
31312,70226
21164,77263
117107,105357
72969,118082
84025,113123
2613,104673
22324,75961
130884,41193
135625,52909
28873,30532
89555,16198
108280,27626
57907,102229
110695,81785
22642,51382
21946,120483
139041,64517
16873,34536
127849,140140
69813,13289
88273,36856
43937,64615
124817,107569
43783,62658
118719,16297
132985,75613
122615,36498
22533,12813
71319,110175
54060,136721
105034,101205
20537,124716
116263,64536
139148,117200
21763,45228
5458,85145
101588,102988
64079,14055
29370,37461
49396,70069
91580,6038
65850,116765
61457,126746
30707,23936
27399,30122
107351,9301
64055,129410
3280,120228
22992,107125
46473,27831
55371,63733
1246,7387
63679,129310
98992,87487
126999,149102
81559,142419
135233,130673
83728,41855
141530,109811
93607,94837
5476,49073
117821,110338
50409,63527
55943,145786
65561,79691
22154,120491
142807,92521
119516,15725
41645,127203
69552,28453
105260,10604
28269,23052
42852,46188
132820,124269
6035,81834
123784,1909
44351,107528
130922,49880
126967,51519
93833,144742
143579,111283
76710,83568
70012,59973
13433,109076
73347,51148
69635,129575
106911,123362
36966,126305
37535,36558
22061,82738
45065,115439
20068,89758
71777,20071
28158,42608
2903,16332
52994,16848
20141,12928
30192,52300
142551,84236
80094,50645
24804,71407
60971,24317
106846,135787
51214,146018
23851,48765
140783,72731
106104,55727
108331,89447
6512,72042
1671,48732
26410,98292
145733,6419
35629,19764
14339,105702
58840,128467
135966,61262
139590,111882
9216,17700
129,122578
27715,30634
97856,119726
124722,67152
40975,45787
77107,9124
145416,111867
131025,56246
19826,111354
100900,19472
137028,37900
36155,57436
50921,70751
53589,9917
110125,67075
109886,145987
148514,97415
108234,9572
60813,66779
15282,89929
69264,89046
149123,112609
130202,87165
5881,99574
46480,18211
25582,65885
56490,66756
124007,49864
14209,127321
21434,105030
28401,38488
4471,121797
24762,113279
15096,73107
25676,70551
124307,64449
95669,131185
83167,14621
78805,16363
64849,333
1804,111855
133975,58637
84524,93004
20840,56249
15089,126364
40882,58266
44041,10132
62084,91113
134199,26698
135267,4010
60775,85699
93314,94732
149334,43108
69678,74223
120565,37789
123419,3971
35852,63603
82574,113877
35336,54054
95519,105535
1896,19099
146143,137186
22888,58092
44906,16240
25925,68801
27223,97157
137838,139615
108782,30298
85259,133489
91488,18592
149361,123006
86290,57777
38095,145074
31175,138696
42537,95102
112038,102820
15213,106439
75312,59820
29745,107564
129215,5595
48275,32504
115324,88927
57439,80834
6972,38841
62999,132349
33252,62170
89599,97025
68194,44139
80944,69235
63307,47964
21233,62333
30490,6704
83454,6441
18404,24837
17857,147001
76548,99170
96515,132467
76805,13364
37000,95653
28384,143230
27930,112835
145963,118251
54231,127945
69736,11079
67972,5053
134603,13781
140089,39033
110079,124733
70786,26560
102012,19944
124246,77239
34956,74106
29924,25257
72926,13021
81842,73728
5647,74015
92836,91037
83699,77522
84023,79796
49045,102790
129208,5187
108716,64850
32342,3779
54358,133608
116050,4284
2668,114250
76438,48489
120288,91395
81928,100283
129502,116332
33431,60955
61566,107218
106243,94138
41183,62485
56488,76095
13927,10960
148010,63709
22529,106517
120615,24761
103245,95948
50574,80227
80875,22285
123405,98317
112313,149980
69559,145560
83767,55885
25564,41551
21696,97787
48090,69859
19517,142170
70525,144620
125886,104555
120516,111161
33317,27306
139702,44656
61528,27972
79413,53734
118741,53305
28710,43799
109760,76192
86046,92645
111933,104753
123389,149528
105177,109271
50668,109793
38794,117469
127724,61005
74445,90660
25839,134127
103009,141432
82519,462
42285,120861
145812,120505
115774,98720
35156,136045
113763,9949
2370,95996
122483,53293
50199,37004
20323,131520
30133,104978
61628,132334
125315,54600
71760,92351
18563,79983
19394,116682
81981,99676
144183,127870
127484,98060
31326,131931
40232,145941
10304,120448
52274,82129
63845,85036
142027,1048
97347,100386
39423,71591
146026,133247
63390,82761
112411,76880
67121,56079
25356,30926
1660,108295
118592,143133
80853,82036
17681,3566
120672,12914
22733,41160
82344,137426
130022,67078
11621,38787
8179,95679
68543,20771
58290,25386
123740,63699
133411,83008
81630,105377
71765,147610
102711,29979
44546,139099
70420,22654
128225,268
88809,81513
39899,148080
96017,10628
146630,74967
65090,31953
101283,11766
63964,98121
81386,48433
138767,130705
56177,66698
87357,27047
125342,142867
39569,87881
3433,139000
30047,147832
115286,112403
108406,90430
140997,61905
5706,82687
81156,49268
16239,108619
1793,129396
81749,88433
130873,117178
143025,110537
24390,149360
75117,22945
34977,69221
132926,90216
36579,149031
89381,113924
137221,71297
89161,81561
9134,22393
120918,68085
27374,69989
91261,130070
86652,26461
98614,94263
48328,14266
145185,27786
118093,76207
46131,127348
128411,56459
35279,15777
44118,44497
136954,122779
43149,4899
94752,130205
84805,87138
119045,47278
18338,76939
61356,91189
35183,88813
118637,70561
98809,69432
64069,58040
92469,86944
41248,65722
38018,143780
107280,135329
22999,13265
4274,69969
26786,32376
48680,91326
14656,125511
35497,125228
24841,133805
133737,19457
142774,29251
50308,83525
147989,83817
43287,129927
12321,19280
42330,19620
47862,93033
103676,44777
3606,100337
122028,40276
94249,139580
5219,104471
114806,13834
9113,143077
40115,93505
38858,49657
64289,6572
120069,33574
95299,118520
86284,56756
13455,119924
26867,146820
26663,55994
65559,10807
20513,66286
101322,69835
6875,67493
28304,57657
15977,119598
29057,136373
141061,98790
82481,97371
12330,125846
59471,15776
81171,60433
57431,81293
75262,88933
31535,24647
41346,95650
144255,42940
100571,25538
133613,103202
106539,102942
61813,64854
88308,4007
41344,25076
142902,74825
66611,4420
120718,13293
12839,137877
74512,88258
8768,76246
35743,28181
45540,126248
43699,116863
80214,80872
108046,86911
59577,18735
121539,68610
61259,45205
136221,62897
72458,109362
53990,76351
139901,108003
15337,143123
90778,72250
30331,91073
95556,112193
2766,138034
14334,65076
17436,14547
145091,137597
79046,29977
18907,117261
121756,141435
138785,137097
24085,98920
138332,49378
105903,13426
141787,11761
133204,16703
58308,18714
45247,67198
100588,140054
112699,78926
79058,79614
22332,19853
119092,58497
124404,8292
79785,142099
17106,87710
9689,27656
28219,82896
90495,133138
11639,46817
148409,117015
8522,61212
119395,100622
113767,82952
85938,21908
137675,103335
52348,66036
136072,148832
20845,31203
109614,138534
57644,56108
56453,139688
48211,39027
